,time,temperature
4644,2322.0,35.0
4645,2322.5,36.0
4646,2323.0,37.0
4647,2323.5,35.0
4648,2324.0,36.0
4649,2324.5,35.0
4650,2325.0,35.0
4651,2325.5,37.0
4652,2326.0,36.0
4653,2326.5,35.0
4654,2327.0,35.0
4655,2327.5,35.0
4656,2328.0,35.0
4657,2328.5,35.0
4658,2329.0,35.0
4659,2329.5,34.0
4660,2330.0,34.0
4661,2330.5,33.0
4662,2331.0,35.0
4663,2331.5,35.0
4664,2332.0,34.0
4665,2332.5,34.0
4666,2333.0,33.0
4667,2333.5,34.0
4668,2334.0,33.0
4669,2334.5,34.0
4670,2335.0,34.0
4671,2335.5,32.0
4672,2336.0,34.0
4673,2336.5,33.0
4674,2337.0,32.0
4675,2337.5,32.0
4676,2338.0,32.0
4677,2338.5,33.0
4678,2339.0,32.0
4679,2339.5,31.0
4680,2340.0,32.0
4681,2340.5,32.0
4682,2341.0,31.0
4683,2341.5,31.0
4684,2342.0,31.0
4685,2342.5,32.0
4686,2343.0,31.0
4687,2343.5,32.0
4688,2344.0,31.0
4689,2344.5,31.0
4690,2345.0,32.0
4691,2345.5,31.0
4692,2346.0,31.0
4693,2346.5,30.0
4694,2347.0,30.0
4695,2347.5,30.0
4696,2348.0,31.0
4697,2348.5,28.0
4698,2349.0,28.0
4699,2349.5,30.0
4700,2350.0,30.0
4701,2350.5,30.0
4702,2351.0,30.0
4703,2351.5,30.0
4704,2352.0,28.0
4705,2352.5,28.0
4706,2353.0,27.0
4707,2353.5,28.0
4708,2354.0,27.0
4709,2354.5,27.0
4710,2355.0,30.0
4711,2355.5,27.0
4712,2356.0,28.0
4713,2356.5,28.0
4714,2357.0,28.0
4715,2357.5,27.0
4716,2358.0,28.0
4717,2358.5,27.0
4718,2359.0,27.0
4719,2359.5,27.0
4720,2360.0,27.0
4721,2360.5,26.0
4722,2361.0,27.0
4723,2361.5,27.0
4724,2362.0,27.0
4725,2362.5,27.0
4726,2363.0,27.0
4727,2363.5,26.0
4728,2364.0,26.0
4729,2364.5,26.0
4730,2365.0,26.0
4731,2365.5,26.0
4732,2366.0,25.0
4733,2366.5,26.0
4734,2367.0,25.0
4735,2367.5,24.0
4736,2368.0,24.0
4737,2368.5,25.0
4738,2369.0,26.0
4739,2369.5,25.0
4740,2370.0,25.0
4741,2370.5,24.0
4742,2371.0,25.0
4743,2371.5,24.0
4744,2372.0,24.0
4745,2372.5,24.0
4746,2373.0,24.0
4747,2373.5,23.0
4748,2374.0,24.0
4749,2374.5,24.0
4750,2375.0,24.0
4751,2375.5,23.0
4752,2376.0,23.0
4753,2376.5,23.0
4754,2377.0,23.0
4755,2377.5,23.0
4756,2378.0,23.0
4757,2378.5,23.0
4758,2379.0,23.0
4759,2379.5,23.0
4760,2380.0,24.0
4761,2380.5,22.0
4762,2381.0,23.0
4763,2381.5,23.0
4764,2382.0,23.0
4765,2382.5,22.0
4766,2383.0,22.0
4767,2383.5,22.0
4768,2384.0,22.0
4769,2384.5,22.0
4770,2385.0,22.0
4771,2385.5,21.0
4772,2386.0,22.0
4773,2386.5,21.0
4774,2387.0,22.0
4775,2387.5,20.0
4776,2388.0,20.0
4777,2388.5,20.0
4778,2389.0,20.0
4779,2389.5,20.0
4780,2390.0,22.0
4781,2390.5,20.0
4782,2391.0,21.0
4783,2391.5,20.0
4784,2392.0,21.0
4785,2392.5,19.0
4786,2393.0,20.0
4787,2393.5,20.0
4788,2394.0,19.0
4789,2394.5,19.0
4790,2395.0,20.0
4791,2395.5,20.0
4792,2396.0,19.0
4793,2396.5,19.0
4794,2397.0,20.0
4795,2397.5,18.0
4796,2398.0,20.0
4797,2398.5,19.0
4798,2399.0,18.0
4799,2399.5,19.0
